Radiology_OR KNEE (2 VIEWS) IN O.R. RIGHT,6
Physician _CCU Staff,45
Physician _Resident Note / Attending Addendum,32
Physician _Fellow Admit,2
General_PGY1 Resident Note,2
Radiology_CT AIRWAY W/C & W/RECONS,2
Radiology_R LOWER EXT. VENOGRAM RIGHT,1
Physician _PROGRESS NOTE,11
Radiology_CT DRAIN BILIARY INT/EXT,2
"Radiology_BO FINGER(S),2+VIEWS BILAT IN O.R.",1
Radiology_DUDA MAMMO NEEDLE LOC,1
Radiology_P CAROTID DUPLEX US PORT,7
Physician _CCU resident,1
Physician _Physician Attending/Resident Progress Note,1
"Radiology_B ELBOW (AP, LAT & OBLIQUE) BILAT",24
Pharmacy_Attg ICU Event Note,1
General_MICU Attending Admit Note,4
Radiology_CHANGE PERC BILIARY DRAINAGE CATHETER,226
Radiology_FDG MYOCARDIAL VIABILITY,15
Radiology_US INTRA-OP NO RAD 90 MINS,1
Physician _Cardiology Follow Up,1
"Radiology_R PATELLA (AP, LAT & SUNRISE) RIGHT",23
General_EP Note,3
Rehab Services_Attempted Swallowing Evaluation,1
Physician _MICU Attending Addendum to Admission Note,1
Radiology_MR HEAD W&W/OC FOR PTS W/ DBS,2
General_Pt/Rehab Services,1
Physician _Physician Fellow Admit Note - MICU,2
Radiology_P BABYGRAM CHEST & ABD (TOGETHER ONE FILM) PORT,1258
Radiology_PARACENTESIS DIAG/THERAP W IMAGING GUID,349
General_Physician note,4
Physician _Initial Cardiology Consultation,1
Physician _MICU attending Addendum,1
Radiology_MAMMOGRAPHY CONSULT NON-BIDMC FILMS,7
Radiology_ABDOMEN & PELVIS US,9
Radiology_L FOOT (AP & LAT) SOFT TISSUE LEFT,13
"Radiology_PELVIS, NON-OBSTETRIC",393
Physician _Cardiology Fellow Admit Note,1
"Radiology_CATHETER, THROMBOECTMY/EMBOECTMY",1
Rehab Services_Bedside Swallowing Eval,2
Nursing_Nursing admit note.,1
Physician _CVI Note,4
Radiology_L MR LOWER EXT (NOT JT) W&W/O CONTRAST LEFT,1
Radiology_PANC PSEUDOCYST DRNGE,1
Radiology_O CHEST FLUORO IN O.R.,1
Radiology_R CT UP EXT W/C RIGHT,25
Radiology_R HAND FILM IN OR RIGHT,7
Physician _Cardiology fellow follow up note,1
Radiology_OOR FEMUR (AP & LAT) IN O.R. IN O.R. RIGHT,1
Physician _Attending addendum,1
Radiology_SEL CATH 3RD ORDER THOR,556
Radiology_R KNEE (PORTABLE) RIGHT,7
Radiology_HIP (UNILAT 2 VIEW) W/PELVIS (1 VIEW),96
"Radiology_RP RIB UNILAT, W/ AP CHEST RIGHT PORT",3
Radiology_P TEETH (PANOREX FOR DENTAL) PORT,1
Radiology_R FOOT 1 VIEW RIGHT,7
Radiology_B ANKLE 1 VIEW BILAT,3
Radiology_MRA ABDOMEN W&W/O CONTRAST,67
Consult_Cardiology Weekend Consult Progress Note,1
Physician _Daily Note,15
Physician _MICU resident physician progress note,3
Radiology_R MR KNEE W&W/O CONTRAST RIGHT,8
Radiology_US HEPATOTOMY DRAIN ABSCESS/CYST,31
Radiology_INJ EXTREMITY VENOGRAM,23
Radiology_OCTREOTIDE SCAN (SOMATOSTATIN),33
Physician _bedside RHC,2
Radiology_MULTI-PROCEDURE SAME DAY,300
Radiology_O L-SPINE (AP & LAT) IN O.R.,270
"Radiology_L ARTHROGRAM,SHOULDER LEFT",2
Radiology_OL FEMUR (AP & LAT) IN O.R. LEFT,18
General_Cardiology Consult Follow-Up Note,3
"Radiology_O THOR SP,SINGLE FILM IN O.R.",19
Radiology_MRA LOWER EXT W&W/O CONTRAST,19
Physician _CCU Admit: Cardiology Comprehensive Physician Note,2
Physician _MICU Attending Accept Note,1
Physician _Lumbar Puncture,1
Physician _Physician Attending Admit Note - MICU,3
Radiology_RO KNEE (PORTABLE) RIGHT IN O.R.,1
Radiology_NON-IONIC 30 CC,19
Radiology_R UNILAT LOWER EXT VEINS RIGHT,1162
General_ICU Attending Note,11
Radiology_A/C JOINTS BILAT,7
Consult_Cardiology Consult follow-up,1
Case Management _Case Management Discharge Plan - Final,2
General_Cardiology Fellow Addendum to Admission note,1
Rehab Services_PMV Evaluation/Dispense and Green-Dye Bedside Swal,5
Radiology_R US MAJOR JOINT ASP./INJ. RIGHT,9
Physician _Critical care staff admission note,1
Radiology_CT SINUS/MAXLIOFACIAL W/O CONTRAST,80
Physician _Attempted Percutaneous Tracheostomy,1
Radiology_VEN DUP EXTEXT BIL (MAP/DVT),1235
"Radiology_R ARTHROGRAM,HIP RIGHT",9
Radiology_CTU W& W/O CONTRAST,1
Radiology_BIL DUCT STONE EXT PERC OR T-TUBE,3
Rehab Services_Speech Therapy # 2,1
Radiology_FEE ADJUSTED IN SPECIFIC SITUATION,137
Radiology_IVP NO TOMO,2
Radiology_OO HIP 1 VIEW IN O.R. IN O.R.,2
Rehab Services_Speech consult,1
Rehab Services_PMV Evaluation and Green Dye Bedside Swallow Evalu,1
Radiology_INTRA VAS FB RETRIEVAL,24
Physician _EP Consult f/u,2
Radiology_CTU (ABD/PEL) W/O CONTRAST,35
Radiology_RECTAL US,19
Radiology_R MR KNEE RIGHT,1
Radiology_MR RECONSTRUCTION IMAGING,119
Physician _ICU Attending Attending,1
Respiratory _Respiratory Care:,1
General_Post-cath check,1
General_EP Staff,2
Physician _MICU Attending Event Note,5
Radiology_L 93990 AVF/DUPLEX HEMO/DIAL ACCESS LEFT,2
Physician _Peramivir - Attending Physician Note,1
Radiology_ED CODE STROKE ONLY CT,20
Radiology_EXT CAROTID UNILAT,7
Radiology_NASAL BONE (WATERS & BILAT LAT),3
Radiology_DUPLEX DOPP ABD/PEL,1692
Radiology_OO SACRUM IN O.R. IN O.R.,1
General_CCU team addendum,1
Physician _Cardiology Follow-up,4
Physician _Cardiology fellow admit note,4
Radiology_CHALNAGIOGRAPHY VIA EXISTING CATHETER,308
Physician _ICU Fellow Progress Note - attending addendum-MICU,1
Radiology_STENT NOCOAT.NOCOVER W/DEL SYSTEM,6
Radiology_MRI BREAST BIL W &W/O C,10
Rehab Services_REPEAT BEDSIDE SWALLOWING EVALUATION,1
Physician _Resident/ Attending Notes,2
Physician _Physician Resident and attending  Progress Note,1
General_Cardiology Fellow Addendum,12
Radiology_P SPINAL FLUORO WITHOUT RADIOLOGIST PORT,1
Physician _Physician Resident and Attending  Progress Note,9
Radiology_CT ABD&PELVIS W&W/O C COLON TECHNIQUE,1
"Radiology_PR HAND (AP, LAT & OBLIQUE) PORT RIGHT",1
Physician _Cardiology fellow addendum- CCU,2
Case Management _Discahrge Plan,1
Physician _ICU note - CVI,1
Radiology_B SHOULDER 1 VIEW BILAT,6
"Radiology_BP HAND, AP & LAT. VIEWS BILAT PORT",2
Physician _Cardiology fellow addendum,11
"Radiology_R SHOULDER (AP, NEUTRAL & AXILLARY) TRAUMA RIGHT",521
"Radiology_OL ELBOW (AP, LAT & OBLIQUE) IN O.R. LEFT",2
Radiology_PL UPPER EXTREMITY FLUORO WITHOUT RADIOLOGIST PORT LEFT,1
General_Right knee aspiration,1
Radiology_INC/DRAINAGE ABSCESS COMPLEX,5
Physician _ICU - Resident Progress Note,2
Radiology_P DUPLEX DOPP ABD/PEL PORT,170
Physician _CCU attending,1
Radiology_L HIP UNILAT MIN 2 VIEWS LEFT,813
Nursing_Nursing Discharge Note,1
Radiology_ORO TIB/FIB (AP & LAT) IN O.R. RIGHT IN O.R.,2
"Radiology_BP ELBOW, AP & LAT VIEWS BILAT PORT",2
Radiology_BO FOREARM (AP & LAT) SOFT TISSUE BILAT IN O.R.,1
Radiology_LP HIP (UNILAT 2 VIEW) W/PELVIS (1 VIEW) LEFT PORT,1
Physician _Inpatient Cardiology Consult,1
Radiology_MRI NASO PHARYNX W & W/O CONTRAST,6
Radiology_ARCHER MAMMO NEEDLE LOCALIZATION,1
Radiology_RP SHOULDER 2-3 VIEWS NON TRAUMA RIGHT PORT,20
"Radiology_NUCHAL TRANSLUCENCY US, SINGLE/FIRST FETUS",2
Physician _Weekend Intensivist,26
Radiology_INS CATH REN ART 1ST UNILAT,2
Radiology_CT CYSTOGRAM (PEL) W/CONTRAST,11
Radiology_ABDOMEN SGL VIEW,5
Radiology_EXT BILAT A-GRAM,22
Physician _Physician Resident / attending Progress Note - MIC,3
Radiology_CT ABD&PELVIS W/C COLON TECHNIQUE,3
Radiology_LIVER/LUNG SCAN,1
Physician _ICU attending note,5
ECG_Report,209051
Radiology_CYBER-FLUOR GUID NEEDLE PLMT,1
Radiology_OL THUMB (AP & LATERAL) IN O.R. LEFT,1
Radiology_PL ANKLE (2 VIEWS) PORT LEFT,1
Physician _Overnight Intensivist Fellow Admission Note - MICU,1
"Radiology_L TOE(S), 2+ VIEW LEFT",44
Physician _Caridology Fellow Admission Note/ Addendum,1
Radiology_LP ELBOW (AP & LAT) SOFT TISSUE LEFT PORT,8
Physician _Fellow / Physician Attending Admission Note - MICU,2
Physician _Fellow / Physician Attending Progress Note - MICU,8
"Radiology_R TOE(S), 2+ VIEW RIGHT",48
Radiology_CT 3D RENDERING W/POST PROCESSING ON INDEPENDENT WS,96
Radiology_L CT SHOULDER ARTHROGRAM LEFT,2
Radiology_TRANSCATH INTRO INTRAVAS STENT(S),18
General_MICU attend brief note,1
Radiology_RP CHEST U.S. RIGHT PORT,1
Case Management _Case Management Discharge Note,1
Nutrition_Clinical Nutrition Not,2
Radiology_PL KNEE (2 VIEWS) PORT LEFT,3
Radiology_CXR WITH NIPPLE MARKERS 2 VIEWS,5
Rehab Services_Contact note,4
Physician _Physician Fellow Admission Note,7
Physician _Intensivsist note,1
Radiology_LP WRIST(3 + VIEWS) LEFT PORT,82
Radiology_VENOUS DUP UPPER EXT BILATERAL,98
Physician _SURGICAL INTENSIVIST NOTE CVICU,2
Radiology_POST MORTEM RADIOGRAPHS,1
Radiology_B FEMUR (AP & LAT) BILAT,113
Physician _CCU Note,2
"Radiology_SINUSES, COMPLETE MIN 3 VIEWS",11
Physician _ICU Fellow Admission Note - MICU,40
"Radiology_PR ELBOW (AP, LAT & OBLIQUE) PORT RIGHT",1
Radiology_BP US MAJOR JOINT ASP./INJ. BILAT PORT,1
Physician _ICU Fellow Transfer Accept Note - MICU,1
Radiology_R FEMUR (AP & LAT) RIGHT,538
"Radiology_O SKULL (CALDWELL, LFT LAT, TOWNES & BASE) IN O.R.",3
Physician _Physician Resident and attedning Admission Note -,1
Radiology_NEONATALDOPPLER INTRACRANIAL ART LIMITED,2
Radiology_MR CARDIAC W/STRESS P/P CONTRAST,2
Radiology_P ABDOMEN (SUPINE & ERECT) PORT,646
Radiology_P VEN DUP EXTEXT BIL (MAP/DVT) PORT,58
Radiology_EMBO NON NEURO,238
Radiology_THORACOSTOMY TUBE INSERTION FOR ABSCESS/HEMATHORAX,5
Radiology_CARDIAC PERFUSION PHARM 2-DAY,4
"Radiology_CATH,HEMO/PERTI DIALYSIS LONG TERM",45
Physician _Daily ICU Note,5
Radiology_B 50394 INJ NEPHROSTOMY/PYLOSTOMY BILAT,1
Radiology_MRI CHEST/MEDIASTINUM W/CONTRAST,6
Radiology_L MR SHOULDER W&W/O CONTRAST LEFT,11
Physician _Physician Attending Admission Note - CCU,3
Radiology_MR CARDIAC VELOCITY FLOW MAP,45
Radiology_MANOMETRICS VIA NEPHROSTOMY/PYLOSTOMY,1
"Radiology_R FINGER(S),2+VIEWS RIGHT",94
Radiology_CHEST FLUORO,31
Rehab Services_PMV Trial,1
Radiology_O ABDOMINAL FLUORO WITHOUT RADIOLOGIST IN O.R.,64
Physician _Cardiology note,1
"Radiology_BX LIVER, PERCUTANEOUS",1
Physician _MICU attending addendum/progress note,1
Radiology_P BABYGRAM THORACIC AP/LAT PORT,1
Radiology_P OB F/U WITH MEASUREMENT' PORT,1
Radiology_CT ABSCESS CATH CHANGE,60
Rehab Services_Occupational Therapy Evaluation Note,123
General_Physician Resident Progress Note,15
Pharmacy_Cyclosporine serum levels,1
Radiology_CT LIVER BX,33
Radiology_P PORTABLE ABDOMEN PORT,10
Rehab Services_PMV Evaluation / Swallowing Evaluation,1
Radiology_ABDOMEN (LAT DECUB ONLY),1
Radiology_L UNILAT BREAST US LEFT,59
Radiology_GUIDANCE FOR THORA/ABD/PARA CENTESIS US,359
Physician _Weekend Intensivist Addendum,10
Radiology_RP FOOT 2 VIEWS RIGHT PORT,11
Physician _MICU attending progress note,31
Physician _Physician Resident Admission/Transfer Note - MICU,1
Physician _Attending ICU note,1
Radiology_P PANCREAS US PORT,4
Radiology_FISUTLOGRAM INJ THRU SINUS TRACT,7
Physician _Cardiology fellow H&P,2
Radiology_P SPINAL CANAL CONTENTS US PORT,41
Radiology_MRA CAROTID/VERTEBRAL W/CONTRAST,1
"Radiology_MRI SOFT TISUUE NECK, W/O CONTRAST",21
General_Attending Addendum,2
Radiology_THERAPY FOR BONE PAIN,8
Radiology_O SPINAL FLUORO WITH RADIOLOGIST IN O.R.,1
Radiology_AP/PA SINGLE VIEW EXPIRATORY CHEST,16
Nursing_Nuirsing 1900-0700,3
Radiology_BP FOREARM (AP & LAT) BILAT PORT,1
Radiology_R UNILAT DIAGNOSTIC MAMMOGRAM RIGHT,5
General_Death note/Event note,1
General_ICU Attdg Admit Note,1
Radiology_FLUORO 1 HR W/RADIOLOGIST,123
Radiology_PERC PLCMT IVC FILTER,51
Case Management _Case Management Note,2
Radiology_O C-SPINE (SINGLE VIEW ONLY) IN O.R.,5
Radiology_CT AIRWAY W/O C WITH RECONS,1
Physician _Surgical Intensive Care Intensivist,3
General_ICU Event Note death,1
Radiology_TX SUPERFICIAL WND DEHISENCE,3
Radiology_OL ANKLE 1 VIEW IN O.R. LEFT,1
Radiology_UGI AIR W/ SBFT,66
Radiology_B MRA LEG W/O C BILAT,1
Physician _Moderate Sedation and NG placement,1
"Radiology_P BABYGRAM LOWER EXT,MIN 2 VIEWS PORT",1
General_Pallliative Care Consult Follow up,1
Radiology_F/U TRANS CATH THERAPY,24
General_Resident Procedure Note,1
Radiology_MRV ABDOMEN W&W/O CONTRAST,2
Radiology_OPL HIP UNILAT MIN 2 VIEWS IN O.R. PORT LEFT,1
Radiology_PL SHOULDER 1 VIEW PORT LEFT,2
Case Management _Case Management ICU Note,1
"Radiology_RO ELBOW (AP, LAT & OBLIQUE) RIGHT IN O.R.",8
Consult_avanhorn,1
Radiology_MYELOGRAPHY CERVICAL,1
Radiology_OR FEMUR (AP & LAT) SOFT TISSUE IN O.R. RIGHT,1
Physician _Resident Note/Attending Addendum,1
"Radiology_OPL ELBOW (AP, LAT & OBLIQUE) IN O.R. PORT LEFT",1
Radiology_LOO HUMERUS (AP & LAT) LEFT IN O.R. IN O.R.,1
"Radiology_RP SHOULDER (AP, NEUTRAL & AXILLARY) SOFT TISSUE RIGHT PORT",3
Physician _PGY1 - progress note MICU,2
Radiology_R BREAST US UNI OR BILAT RIGHT,1
Radiology_R STARADUB MAMMO NEEDLE LOCALIZATION RIGHT,3
Radiology_MRI FAILED SCREENING,10
Radiology_R CT LOW EXT W/O C & RECONS RIGHT,6
Radiology_RP UNILAT BREAST US RIGHT PORT,2
Radiology_PELVIS WITH JUDET VIEWS,83
Pharmacy_NF med - diazoxide,1
Radiology_TRANSCATHETER INFUSION FOR LYSIS,25
Respiratory _Respiratory Care,12
Radiology_MR THORACIC SPINE,130
Physician _CVICU,159
Radiology_PERITONEAL ABSCESS DRAINAGE US,38
General_Bronchoscopy Note,1
Radiology_L HIP 1 VIEW LEFT,1
Radiology_AORTA AND BRANCHES,55
Physician _Physician Attending Admission Note - Howell,1
Radiology_R MR ELBOW W/O CONTRAST RIGHT,2
Radiology_ANGIO EXT BILAT S&I,9
Nursing_admit note,1
Pharmacy_Hypertension,1
Radiology_R HUMERUS (AP & LAT) RIGHT,291
Radiology_B KNEE( (SINGLE VIEW) BILAT,7
General_Code status and goals of care,1
Radiology_C-SPINE TRAUMA W.OBL 4 VIEWS,9
General_Attendinding Progress Note,1
Physician _Resident Progress Note,43
"Radiology_MR NEURO SCOUTS ONLY, NO CHARGE",17
Radiology_ANGIOGRAPHY VISCERAL DELECTIVE,2
Radiology_SPINAL SEL ANGIOGRAM,1
Radiology_R FOREARM (AP & LAT) SOFT TISSUE RIGHT,9
"Radiology_L KNEE (AP, LAT & OBLIQUE) LEFT",431
Radiology_TUBE CHOLANGIOGRAM,122
Physician _Physician Attending  Admission Note,1
"Radiology_L SHOULDER (AP, NEUTRAL & AXILLARY) TRAUMA LEFT",562
Physician _Fellow Admission,5
Radiology_PERC VERTEBROPSTY L/T EA ADDL,2
Radiology_CT PLEURAL BX,5
Physician _Admission - Overnight Intensivist,2
Consult_Cardiology Weekend Consult Attending Progress Note,1
Physician _ICU Attending Physican Note,2
Physician _Physician Resident and Attending Admission Note,5
Radiology_MRA ABDOMEN W/O CONTRAST,11
Radiology_L CTA UPPER EXT W&W/O C & RECONS LEFT,4
Radiology_RP TIB/FIB (AP & LAT) RIGHT PORT,43
Radiology_P CHEST (PA & LAT) PORT,122
Radiology_RP AP WRIST & HAND RIGHT PORT,5
Radiology_PR ABDOMEN (LAT DECUB ONLY) PORT RIGHT,5
Radiology_SELLA TURCICA (2 VIEWS),1
Radiology_MRV CHEST W/O CONTRAST,19
"Physician _PGY1- Daily Progress Note, MICU",1
Radiology_CT NECK W/CONT +RECONSTRUCTION,3
General_Resident MICU progress note,1
"Radiology_OL SHOULDER (AP, NEUTRAL & AXILLARY) TRAUMA IN O.R. LEFT",1
Nursing_NURSING 1900-0700,5
Radiology_P C-SPINE SGL 1 VIEW PORT,38
Physician _Procedure note,1
Radiology_OP CHEST FLUORO WITHOUT RADIOLOGIST IN O.R. PORT,4
Radiology_ART DUP EXT LOW/BILAT COMP,114
Rehab Services_Speech-Language Evaluation,1
Radiology_R MR ARM W&W/O CONTRAST RIGHT,11
Radiology_OP T-SPINE IN O.R. PORT,4
Radiology_B 3' FILM ORTHO AP LOWER EXT BILAT,3
Physician _ICU Resident Note,1
Radiology_R HIP UNILAT MIN 2 VIEWS RIGHT,756
Consult_Cardiology Consult,8
Radiology_CLOSURE DEVICE VASC IMP/INS,7
Social Work_Social Work,6
Radiology_THYROID U.S.,320
Radiology_ERCP(SURG) (43260),1
Radiology_VENOGRAPHY IVC S&I,5
Physician _Central Line,1
General_ICU Event Note1,2
Radiology_INTRAVAS STENT ADD'L VESSEL,2
Physician _L subclavian line placement,1
General_PGYI progress note,2
Radiology_CT T-SPINE W/ CONTRAST,70
Physician _Resident / Attending Admission notes,1
"Radiology_L ELBOW (AP, LAT & OBLIQUE) LEFT",232
Physician _CCU Admit note,1
Physician _Physician Attending/Resident Admission Note - MICU,44
"Radiology_P ABDOMEN, SINGLE VIEW PORT",1
"Radiology_L ANKLE/FOOT (AP, LAT & OBL) LEFT",60
Radiology_P ERCP BILIARY ONLY PORTABLY BY TECH PORT,1
Physician _RESIDENT PROGRESS NOTE - CCU,2
"Radiology_FNA BRSEAST, THYROID OR PROSTATE",2
Radiology_OPOPR FOREARM (AP & LAT) SOFT TISSUE IN O.R. PORT IN O.R. PORT RIGHT,1
Radiology_RO CLAVICLE RIGHT IN O.R.,1
Radiology_O CHEST (LAT DECUB ONLY) IN O.R.,1
General_EP Fellow,5
Physician _Hypotension- Attg Critical Care,1
"Radiology_LO HAND (AP, LAT & OBLIQUE) LEFT IN O.R.",7
General_Surgery Progress note,3
Physician _Surgical Intensivist Note Attending,2
Radiology_INJ SCLEROSISNG HEMORRHOIDS,2
Radiology_B KNEE STANDING 2 VIEWS BILAT,4
Physician _CVL Insertion,1
Radiology_L PUNC ASP ABSECC/HEMATOMA/BULA/CYST LEFT,8
Radiology_OL KNEE (2 VIEWS) IN O.R. LEFT,6
Radiology_BO LOWER EXTREMITY FLUORO WITHOUT RADIOLOGIST BILAT IN O.R.,3
Radiology_P CENTRAL VENOUS LINE PLACEMENT PORT,1
Radiology_GUIDANCE CYST OR RENAL ANY LOC US,4
Radiology_R UNILAT POST PROCEDURE MAMMOGRAM RIGHT,2
Radiology_VENOUS CATH FOR SEL ORGAN BLOOD SAMPLING,3
Physician _Physician Resident/Attending Progress Note - MICUf,3
Physician _Critical care atttending,1
Radiology_CSF SHUNT STUDY,3
Physician _Physician Resident/Attending Progress Note - MICU`,1
Physician _Critical Care attending admission,2
Physician _Fellow admission Note,2
Physician _Physician Attending/ Resident Admission Note - MIC,9
Radiology_MRA CHEST W&W/O CONTRAST,102
Physician _Critical Care attendign note,1
Physician _Pericardial drain removal,1
Radiology_L US MSK HAND/FINGER LEFT,1
Radiology_LOO LOWER EXTREMITY FLUORO WITHOUT RADIOLOGIST LEFT IN O.R. IN O.R.,1
Radiology_L MR ARM W&W/O CONTRAST LEFT,1
Radiology_MR CARDIAC WITH CONTRAST,9
Physician _ICU Fellow Progress Note - MICU,274
Radiology_L THY BX BY MCARDLE LEFT,1
Radiology_TRANSCATH THROMBOYSUS INFUSION,20
Radiology_L MRA LEG W&W/OC LEFT,3
Physician _SICU admission note,1
Radiology_B CT LOW WXT W/C BILAT,18
General_CCU fellow addendum,2
Physician _Physician Resident/Atending Admission Note - MICU,1
"Radiology_LOP ELBOW, AP & LAT VIEWS LEFT IN O.R. PORT",1
Physician _Attending Progress Note - MICU,2
Radiology_CT GUID/MONIT VISCERAL TISSUE ABLATION,7
Radiology_OR HUMERUS (AP & LAT) IN O.R. RIGHT,2
General_RESIDENT PROGRESS NOTE-CCU,4
Radiology_MRI PELVIS WITHOUT CONTRAST,1
"Radiology_RO HAND (AP, LAT & OBLIQUE) RIGHT IN O.R.",4
Physician _Physician Progress Note - MICU,2
"Radiology_RP FINGER(S),2+VIEWS RIGHT PORT",7
"Radiology_PERC VERTEBROPSTY, LUMBAR",13
Nursing_Nursing 1900 - 0700,8
Nursing_Nursong Progress Note,1
Radiology_CT ABD W&W/O C & RECONSTRUCTION,2
"Radiology_THROMBOCTMY, PERC AVF",7
Radiology_B HUMERUS (AP & LAT) SOFT TISSUE BILAT,1
"Radiology_OPR ELBOW, AP & LAT VIEWS IN O.R. PORT RIGHT",1
Radiology_L KNEE (2 VIEWS) LEFT,309
"Radiology_L FOOT AP,LAT & OBL LEFT",751
Radiology_CT HEAD W/ & W/O CONTRAST,1057
Physician _resident admission note,9
Radiology_L ANKLE (2 VIEWS) LEFT,37
Radiology_ABDOMEN U.S. (COMPLETE STUDY),2283
Physician _Physician Resident/ICU Attending Admission Note -,1
General_Trauma SICU admission note,1
"Radiology_INJ/ASP JT (KNEE, SHLD,HIP)",2
Pharmacy_Quinidine duration,1
Physician _MICU Fellow Progress note,2
Physician _ICU Resident Progress Note,3
Pharmacy_Pharmacy - Sedation,1
Rehab Services_Generic Note,308
Radiology_CT SINUS CORONAL ONLY,26
Case Management _Nursing 1900-  0700,3
Radiology_THALLIUM SCAN FOR TUMOR: BRAIN,20
Radiology_OPR HEEL (AXIAL & LATERAL) IN O.R. PORT RIGHT,1
Radiology_LP ABDOMEN (WITH LAT DECUB) LEFT PORT,4
Physician _surgical intensivist note,2
Case Management _Generic Note,1
Radiology_MRA NECK W&W/O CONTRAST,154
Radiology_CATHETER GUIDING INF/PERF,12
Radiology_OR LOWER EXTREMITY FLUORO IN O.R. RIGHT,2
Radiology_LP VENOUS DUP UPPER EXT UNILATERAL LEFT PORT,1
General_MICU Attending,7
Radiology_CT BILIARY DRAIN EXTERNAL,3
Physician _Cardiology Resident Progress Note,8
Radiology_L EMERG BILAT LOWER EXT VEINS LEFT,1
Physician _Attending progress note,6
"Radiology_CT HEART W&W/O CONTRAST;GATING/3D;L&R VENT FUCTION,EJECTION FRACTION,WALL MOTION",7
Consult_Cardiology Attending Consult Note,2
Radiology_LP CHEST (LAT DECUB ONLY) LEFT PORT,9
Rehab Services_PMV Follow Up,8
General_Paracentesis Procedure Note,1
Radiology_CTU (ABD/PEL) W/CONTRAST,2
Radiology_LP FEMUR (AP & LAT) LEFT PORT,53
Physician _MICU Resident/Attending Progress Note,4
Radiology_P DUPLEX DOP ABD/PEL LIMITED PORT,30
Radiology_L ABDOMEN (WITH LAT DECUB) LEFT,26
Radiology_PERC PLCMT GASTROSOTMY TUBE,33
Radiology_US MCARDLE THYROID SCAN,25
Physician _ICU Attending Progress Note - family meeting,1
Radiology_VESSEL MAP PRE-OP HEMOD ACCESS,2
General_Case Management Discharge Planning,1
Radiology_THORACIC ANGIOGRAM,11
"Radiology_MOD SEDATION, FIRST 30 MIN.",184
"Radiology_L HAND, AP & LAT. VIEWS LEFT",17
Radiology_MR T SPINE SCAN WITH CONTRAST,29
"Radiology_RP WRIST, AP & LAT VIEWS RIGHT PORT",4
Radiology_R US EXTREMITY NONVASCULAR RIGHT,248
Physician _Central line placement,1
Radiology_CT ABDOMEN W/CONTRAST W/ONC TABLE,31
Radiology_R FOOT (AP & LAT) STANDING RIGHT,23
Radiology_B CHEST WALL U.S. SCAN BILAT,1
Physician _Cardiology follow up note,1
Physician _Admission Note - MICU,2
Rehab Services_Deferred PMV Evaluation,20
Radiology_GASTRO ENDOSCOPIC TUBE PLCMT,2
"Radiology_NASAL/OROGASTRC TUBE PLMT, PRO FEE ONLY",62
"Radiology_L FINGER(S),2+VIEWS LEFT",147
General_Cardiology Physician Note,7
Social Work_Generic Note,4
Radiology_RO SHOULDER 2-3 VIEWS NON TRAUMA RIGHT IN O.R.,1
Radiology_SMALL BOWEL ONLY (BARIUM),152
Radiology_L INJ/ASP MAJOR JT W/FLUORO LEFT,3
Physician _Critical Care Attending - Brain Death Note,1
Radiology_DECLOT W/THROMB AGNT IMPLT VAD/VAC,1
Case Management _Assessment & Initial Discharge Planning Note,1
Radiology_ESOPHAGUS,570
Rehab Services_PMV & Swallow Evaluation,3
Case Management _Nursing Transfer Note,1
Radiology_B FOOT 1 VIEW BILAT,1
Physician _Critical Care Note Addendum,1
Radiology_PTA VENOUS,150
General_Pre-Op Risk Assessment,1
"Radiology_CYSTOGRAM (51600, 74430)",30
"Radiology_LP ANKLE (AP, MORTISE & LAT) LEFT PORT",41
"Radiology_RP FOOT AP,LAT & OBL RIGHT PORT",100
Radiology_HEPATIC VENOGRAM WITH PRESSURES,6
Physician _note entered in error,1
Physician _Physician Medical Student/Attending Progress Note,1
"Radiology_CT ORBITS, SELLA & IAC W/ & W/O CONTRAST",13
Radiology_P KUB FOR COLONIC TRANSIT PORT,2
Radiology_R CT LOWER LIMB W/O CONTRAST RIGHT,8
Radiology_P T-L SPINE 3' FILM AP & LAT PORT,1
General_Medical Student Admission Note - MICU,4
General_Attending Brief Note,1
Radiology_EXCHANGE PREV PLACED DRAINAGE CATHETER,5
Radiology_VIRTUAL SCREENING COLONOSCOPY,2
General_ICU Event Note: Line Placement,1
Radiology_FIBRIN STRIPPING SEPERATE ACCESS,9
"Radiology_PELVIS U.S., TRANSVAGINAL",193
"Radiology_OP THOR SP,SINGLE FILM IN O.R. PORT",3
General_ICU Note,10
Physician _CVL placement,2
Rehab Services_PMV & Swallow Follow Up,1
"Radiology_BP WRIST, AP & LAT VIEWS BILAT PORT",1
General_critical care attending note,5
Physician _ICU Attending Addendum,44
Radiology_CERVICAL SINGLE VIEW IN OR,14
Physician _Critical care PN,2
Radiology_R SHARMA NEEDLE LOCALIZATION RIGHT,1
Nursing_Nursing Transfer Note,30772
"Radiology_L-S SPINE (STANDING AP,FLEX & EXT) 3 VIEWS",8
Physician _CCU FELLOW ADMISSION NOTE,1
Physician _Cardiology Fellow Admission Note Addendum,33
"Rehab Services_Passy Muir Valve Evaluation, Deferred Swallow Eval",1
"Radiology_REPLACE G OR C TUBE, ALL INCL.",131
Radiology_US INTR-OP 90 MINS,6
Radiology_OOL HUMERUS (AP & LAT) IN O.R. IN O.R. LEFT,1
